Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_name,Variable_category
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Interest and donations,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Depreciation,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Purchases and other operating expenses,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Opening stocks,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Closing stocks,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Total assets,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Current assets,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Other assets,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Percentage,Current ratio,Financial ratios
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Percentage,Quick ratio,Financial ratios
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Percentage,Return on equity,Financial ratios
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Percentage,Return on total assets,Financial ratios
2024,Level 4,Basic Chemical and Basic Polymer Manufacturing,Percentage,Liabilities structure,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Total income,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Sales of goods and services,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Non-operating income,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Total expenditure,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Interest and donations,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Depreciation,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Purchases and other operating expenses,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Opening stocks,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Closing stocks,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Total assets,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Current assets,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Other assets,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Percentage,Current ratio,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Percentage,Quick ratio,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Percentage,Return on equity,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Percentage,Return on total assets,Financial ratios
2024,Level 4,Fertiliser and Pesticide Manufacturing,Percentage,Liabilities structure,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Total income,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Non-operating income,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Total expenditure,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Interest and donations,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Depreciation,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Opening stocks,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Closing stocks,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Total assets,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Current assets,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Other assets,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Current liabilities,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars (millions),Other liabilities,Financial position
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars,Total income per employee count,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Dollars,Surplus per employee count,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,Current ratio,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,Quick ratio,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,Return on equity,Financial ratios
2024,Level 4,"Pharmaceutical, Cleaning and Other Chemical Manufacturing",Percentage,Return on total assets,Financial ratios
